guess,run,config,good,bad,%,recall,mca,ms
1st,7-99,Tourism (-noclustering --nothreshold --niolocking -dynaclass -noise -raw -lpc -eucl -flucid),2.0,3.0,40.0,100.0,40.0,257.0
1st,7-99,Weather (-noclustering --nothreshold --niolocking -dynaclass -noise -raw -lpc -eucl -flucid),3.0,2.0,60.0,100.0,60.0,194.0
1st,25-66,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -bandstop -minmax -eucl -flucid,14.5,10.5,58.0,100.0,58.0,1068.0
1st,25-66,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -bandstop -minmax -eucl -flucid),2.0,3.0,40.0,100.0,40.0,155.0
1st,25-66,Financial (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -bandstop -minmax -eucl -flucid),2.0,3.0,40.0,100.0,40.0,292.0
1st,25-66,Social (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -bandstop -minmax -eucl -flucid),4.0,1.0,80.0,100.0,80.0,116.0
1st,25-66,Tourism (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -bandstop -minmax -eucl -flucid),2.5,2.5,50.0,100.0,50.0,296.0
1st,25-66,Weather (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -bandstop -minmax -eucl -flucid),4.0,1.0,80.0,100.0,80.0,209.0
1st,39-70,-noclustering --nothreshold --niolocking -dynaclass -silence -bandstop -minmax -eucl -flucid,14.5,10.5,58.0,100.0,58.0,1078.0
1st,39-70,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -silence -bandstop -minmax -eucl -flucid),2.0,3.0,40.0,100.0,40.0,167.0
1st,39-70,Financial (-noclustering --nothreshold --niolocking -dynaclass -silence -bandstop -minmax -eucl -flucid),2.0,3.0,40.0,100.0,40.0,336.0
1st,39-70,Social (-noclustering --nothreshold --niolocking -dynaclass -silence -bandstop -minmax -eucl -flucid),4.0,1.0,80.0,100.0,80.0,101.0
1st,39-70,Tourism (-noclustering --nothreshold --niolocking -dynaclass -silence -bandstop -minmax -eucl -flucid),2.5,2.5,50.0,100.0,50.0,290.0
1st,39-70,Weather (-noclustering --nothreshold --niolocking -dynaclass -silence -bandstop -minmax -eucl -flucid),4.0,1.0,80.0,100.0,80.0,184.0
1st,29-86,-noclustering --nothreshold --niolocking -dynaclass -silence -bandstop -minmax -diff -flucid,14.5,10.5,58.0,100.0,58.0,1079.0
