guess,run,config,good,bad,%,recall,mca,ms
1st,214-17,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -silence -band -minmax -hamming -flucid),0.0,1.0,0.0,20.0,0.0,0.0
1st,214-17,Financial (-noclustering --nothreshold --niolocking -dynaclass -silence -band -minmax -hamming -flucid),2.5,2.5,50.0,100.0,50.0,124.0
1st,214-17,Social (-noclustering --nothreshold --niolocking -dynaclass -silence -band -minmax -hamming -flucid),3.0,2.0,60.0,100.0,60.0,110.0
1st,214-17,Tourism (-noclustering --nothreshold --niolocking -dynaclass -silence -band -minmax -hamming -flucid),1.0,0.5,75.0,30.0,75.0,15.0
1st,214-17,Weather (-noclustering --nothreshold --niolocking -dynaclass -silence -band -minmax -hamming -flucid),1.5,3.5,30.0,100.0,30.0,422.0
1st,61-25,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -aggr -hamming -flucid,8.0,9.5,45.75,100.0,43.0,671.0
1st,61-25,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -aggr -hamming -flucid),0.0,1.0,0.0,20.0,0.0,26.0
1st,61-25,Financial (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -aggr -hamming -flucid),1.5,3.5,30.0,100.0,30.0,158.0
1st,61-25,Social (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -aggr -hamming -flucid),3.0,2.0,60.0,100.0,60.0,151.0
1st,61-25,Tourism (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -aggr -hamming -flucid),1.0,0.5,75.0,30.0,75.0,35.0
1st,61-25,Weather (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -aggr -hamming -flucid),2.5,2.5,50.0,100.0,50.0,301.0
1st,143-22,-noclustering --nothreshold --niolocking -dynaclass -noise -raw -lpc -mink -flucid,8.0,9.5,45.915,100.0,35.0,482.0
1st,143-22,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -noise -raw -lpc -mink -flucid),0.0,1.0,0.0,20.0,0.0,0.0
1st,143-22,Financial (-noclustering --nothreshold --niolocking -dynaclass -noise -raw -lpc -mink -flucid),2.0,3.0,40.0,100.0,40.0,124.0
1st,143-22,Social (-noclustering --nothreshold --niolocking -dynaclass -noise -raw -lpc -mink -flucid),2.5,2.5,50.0,100.0,50.0,95.0
1st,143-22,Tourism (-noclustering --nothreshold --niolocking -dynaclass -noise -raw -lpc -mink -flucid),0.5,1.0,25.0,30.0,25.0,0.0
1st,143-22,Weather (-noclustering --nothreshold --niolocking -dynaclass -noise -raw -lpc -mink -flucid),3.0,2.0,60.0,100.0,60.0,263.0
1st,292-10,-noclustering --nothreshold --niolocking -dynaclass -silence -raw -lpc -mink -flucid,8.0,9.5,45.915,100.0,35.0,514.0
1st,292-10,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -silence -raw -lpc -mink -flucid),0.0,1.0,0.0,20.0,0.0,16.0
