guess,run,config,good,bad,%,recall,mca,ms
1st,41-15,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -minmax -cos -flucid,9.5,15.5,38.0,100.0,38.0,295.0
1st,41-15,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -minmax -cos -flucid),1.0,4.0,20.0,100.0,20.0,63.0
1st,41-15,Financial (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -minmax -cos -flucid),1.5,3.5,30.0,100.0,30.0,0.0
1st,41-15,Social (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -minmax -cos -flucid),1.5,3.5,30.0,100.0,30.0,61.0
1st,41-15,Tourism (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -minmax -cos -flucid),3.0,2.0,60.0,100.0,60.0,15.0
1st,41-15,Weather (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -minmax -cos -flucid),2.5,2.5,50.0,100.0,50.0,156.0
1st,7-28,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -minmax -eucl -flucid,9.5,15.5,38.0,100.0,38.0,308.0
1st,7-28,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -minmax -eucl -flucid),1.5,3.5,30.0,100.0,30.0,48.0
1st,7-28,Financial (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -minmax -eucl -flucid),1.5,3.5,30.0,100.0,30.0,0.0
1st,7-28,Social (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -minmax -eucl -flucid),1.5,3.5,30.0,100.0,30.0,75.0
1st,7-28,Tourism (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -minmax -eucl -flucid),2.5,2.5,50.0,100.0,50.0,31.0
1st,7-28,Weather (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -minmax -eucl -flucid),2.5,2.5,50.0,100.0,50.0,154.0
1st,18-14,-noclustering --nothreshold --niolocking -dynaclass -silence -norm -minmax -cos -flucid,9.5,15.5,38.0,100.0,38.0,311.0
1st,18-14,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -silence -norm -minmax -cos -flucid),1.0,4.0,20.0,100.0,20.0,77.0
1st,18-14,Financial (-noclustering --nothreshold --niolocking -dynaclass -silence -norm -minmax -cos -flucid),1.5,3.5,30.0,100.0,30.0,16.0
1st,18-14,Social (-noclustering --nothreshold --niolocking -dynaclass -silence -norm -minmax -cos -flucid),1.5,3.5,30.0,100.0,30.0,46.0
1st,18-14,Tourism (-noclustering --nothreshold --niolocking -dynaclass -silence -norm -minmax -cos -flucid),3.0,2.0,60.0,100.0,60.0,16.0
1st,18-14,Weather (-noclustering --nothreshold --niolocking -dynaclass -silence -norm -minmax -cos -flucid),2.5,2.5,50.0,100.0,50.0,156.0
1st,1-25,-noclustering --nothreshold --niolocking -dynaclass -silence -endp -minmax -eucl -flucid,9.5,15.5,38.0,100.0,38.0,311.0
1st,1-25,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -silence -endp -minmax -eucl -flucid),1.5,3.5,30.0,100.0,30.0,79.0
1st,1-25,Financial (-noclustering --nothreshold --niolocking -dynaclass -silence -endp -minmax -eucl -flucid),1.5,3.5,30.0,100.0,30.0,46.0
1st,1-25,Social (-noclustering --nothreshold --niolocking -dynaclass -silence -endp -minmax -eucl -flucid),1.5,3.5,30.0,100.0,30.0,30.0
1st,1-25,Tourism (-noclustering --nothreshold --niolocking -dynaclass -silence -endp -minmax -eucl -flucid),2.5,2.5,50.0,100.0,50.0,16.0
1st,1-25,Weather (-noclustering --nothreshold --niolocking -dynaclass -silence -endp -minmax -eucl -flucid),2.5,2.5,50.0,100.0,50.0,140.0
1st,19-11,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -raw -minmax -cos -flucid,9.5,15.5,38.0,100.0,38.0,312.0
1st,19-11,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -silence-noise -raw -minmax -cos -flucid),1.0,4.0,20.0,100.0,20.0,46.0
1st,19-11,Financial (-noclustering --nothreshold --niolocking -dynaclass -silence-noise -raw -minmax -cos -flucid),1.5,3.5,30.0,100.0,30.0,0.0
1st,19-11,Social (-noclustering --nothreshold --niolocking -dynaclass -silence-noise -raw -minmax -cos -flucid),1.5,3.5,30.0,100.0,30.0,46.0
1st,19-11,Tourism (-noclustering --nothreshold --niolocking -dynaclass -silence-noise -raw -minmax -cos -flucid),3.0,2.0,60.0,100.0,60.0,31.0
1st,19-11,Weather (-noclustering --nothreshold --niolocking -dynaclass -silence-noise -raw -minmax -cos -flucid),2.5,2.5,50.0,100.0,50.0,189.0
1st,30-6,-noclustering --nothreshold --niolocking -dynaclass -noise -raw -minmax -cos -flucid,9.5,15.5,38.0,100.0,38.0,327.0
1st,30-6,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -noise -raw -minmax -cos -flucid),1.0,4.0,20.0,100.0,20.0,93.0
1st,30-6,Financial (-noclustering --nothreshold --niolocking -dynaclass -noise -raw -minmax -cos -flucid),1.5,3.5,30.0,100.0,30.0,30.0
1st,30-6,Social (-noclustering --nothreshold --niolocking -dynaclass -noise -raw -minmax -cos -flucid),1.5,3.5,30.0,100.0,30.0,31.0
1st,30-6,Tourism (-noclustering --nothreshold --niolocking -dynaclass -noise -raw -minmax -cos -flucid),3.0,2.0,60.0,100.0,60.0,16.0
1st,30-6,Weather (-noclustering --nothreshold --niolocking -dynaclass -noise -raw -minmax -cos -flucid),2.5,2.5,50.0,100.0,50.0,157.0
1st,6-30,-noclustering --nothreshold --niolocking -dynaclass -silence -bandstop -minmax -hamming -flucid,9.5,15.5,38.0,100.0,38.0,1263.0
1st,6-30,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -silence -bandstop -minmax -hamming -flucid),1.5,3.5,30.0,100.0,30.0,436.0
1st,6-30,Financial (-noclustering --nothreshold --niolocking -dynaclass -silence -bandstop -minmax -hamming -flucid),1.5,3.5,30.0,100.0,30.0,62.0
1st,6-30,Social (-noclustering --nothreshold --niolocking -dynaclass -silence -bandstop -minmax -hamming -flucid),1.0,4.0,20.0,100.0,20.0,110.0
1st,6-30,Tourism (-noclustering --nothreshold --niolocking -dynaclass -silence -bandstop -minmax -hamming -flucid),4.0,1.0,80.0,100.0,80.0,126.0
1st,6-30,Weather (-noclustering --nothreshold --niolocking -dynaclass -silence -bandstop -minmax -hamming -flucid),1.5,3.5,30.0,100.0,30.0,529.0
1st,44-27,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -minmax -eucl -flucid,9.0,16.0,36.0,100.0,36.0,282.0
1st,44-27,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -minmax -eucl -flucid),1.0,4.0,20.0,100.0,20.0,63.0
1st,44-27,Financial (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -minmax -eucl -flucid),1.5,3.5,30.0,100.0,30.0,16.0
1st,44-27,Social (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -minmax -eucl -flucid),1.5,3.5,30.0,100.0,30.0,16.0
1st,44-27,Tourism (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -minmax -eucl -flucid),2.5,2.5,50.0,100.0,50.0,31.0
1st,44-27,Weather (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -minmax -eucl -flucid),2.5,2.5,50.0,100.0,50.0,156.0
1st,27-32,-noclustering --nothreshold --niolocking -dynaclass -silence -endp -minmax -mink -flucid,9.0,16.0,36.0,100.0,36.0,340.0
1st,27-32,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -silence -endp -minmax -mink -flucid),1.5,3.5,30.0,100.0,30.0,62.0
1st,27-32,Financial (-noclustering --nothreshold --niolocking -dynaclass -silence -endp -minmax -mink -flucid),1.5,3.5,30.0,100.0,30.0,16.0
1st,27-32,Social (-noclustering --nothreshold --niolocking -dynaclass -silence -endp -minmax -mink -flucid),1.0,4.0,20.0,100.0,20.0,46.0
1st,27-32,Tourism (-noclustering --nothreshold --niolocking -dynaclass -silence -endp -minmax -mink -flucid),3.0,2.0,60.0,100.0,60.0,0.0
1st,27-32,Weather (-noclustering --nothreshold --niolocking -dynaclass -silence -endp -minmax -mink -flucid),2.0,3.0,40.0,100.0,40.0,216.0
1st,35-22,-noclustering --nothreshold --niolocking -dynaclass -silence -norm -minmax -eucl -flucid,9.0,16.0,36.0,100.0,36.0,344.0
1st,35-22,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -silence -norm -minmax -eucl -flucid),1.0,4.0,20.0,100.0,20.0,47.0
1st,35-22,Financial (-noclustering --nothreshold --niolocking -dynaclass -silence -norm -minmax -eucl -flucid),1.5,3.5,30.0,100.0,30.0,16.0
1st,35-22,Social (-noclustering --nothreshold --niolocking -dynaclass -silence -norm -minmax -eucl -flucid),1.5,3.5,30.0,100.0,30.0,31.0
1st,35-22,Tourism (-noclustering --nothreshold --niolocking -dynaclass -silence -norm -minmax -eucl -flucid),2.5,2.5,50.0,100.0,50.0,46.0
1st,35-22,Weather (-noclustering --nothreshold --niolocking -dynaclass -silence -norm -minmax -eucl -flucid),2.5,2.5,50.0,100.0,50.0,204.0
1st,29-34,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -minmax -mink -flucid,9.0,16.0,36.0,100.0,36.0,389.0
1st,29-34,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -minmax -mink -flucid),1.5,3.5,30.0,100.0,30.0,46.0
1st,29-34,Financial (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -minmax -mink -flucid),1.5,3.5,30.0,100.0,30.0,46.0
1st,29-34,Social (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -minmax -mink -flucid),1.0,4.0,20.0,100.0,20.0,62.0
1st,29-34,Tourism (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -minmax -mink -flucid),3.0,2.0,60.0,100.0,60.0,32.0
1st,29-34,Weather (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -minmax -mink -flucid),2.0,3.0,40.0,100.0,40.0,203.0
1st,81-10,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -band -minmax -eucl -flucid,9.0,16.0,36.0,100.0,36.0,1105.0
1st,81-10,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -band -minmax -eucl -flucid),0.5,4.5,10.0,100.0,10.0,405.0
1st,81-10,Financial (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -band -minmax -eucl -flucid),3.0,2.0,60.0,100.0,60.0,78.0
1st,81-10,Social (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -band -minmax -eucl -flucid),3.0,2.0,60.0,100.0,60.0,93.0
1st,81-10,Tourism (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -band -minmax -eucl -flucid),2.5,2.5,50.0,100.0,50.0,123.0
1st,81-10,Weather (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -band -minmax -eucl -flucid),0.0,5.0,0.0,100.0,0.0,406.0
1st,80-9,-noclustering --nothreshold --niolocking -dynaclass -silence -band -minmax -eucl -flucid,9.0,16.0,36.0,100.0,36.0,1233.0
1st,80-9,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -silence -band -minmax -eucl -flucid),0.5,4.5,10.0,100.0,10.0,439.0
1st,80-9,Financial (-noclustering --nothreshold --niolocking -dynaclass -silence -band -minmax -eucl -flucid),3.0,2.0,60.0,100.0,60.0,111.0
